=== SHEET: sheet0 ===
EXTERNAL_REFERENCE,SOURCE_ID,USER_ID,PAYMENT_METHOD_TYPE,PAYMENT_METHOD,SITE,TRANSACTION_TYPE,TRANSACTION_AMOUNT,TRANSACTION_CURRENCY,TRANSACTION_DATE,FEE_AMOUNT,SETTLEMENT_NET_AMOUNT,SETTLEMENT_CURRENCY,SETTLEMENT_DATE,REAL_AMOUNT,COUPON_AMOUNT,METADATA
,146339240083,324680147,available_money,available_money,MLA,SETTLEMENT,30000.00,ARS,2026-02-20T10:20:51.000-04:00,0.00,29820.00,ARS,2026-02-20T10:20:52.000-04:00,29820.00,0.00,[{}]
,146339262383,324680147,available_money,available_money,MLA,SETTLEMENT,30000.00,ARS,2026-02-20T10:19:56.000-04:00,0.00,29820.00,ARS,2026-02-20T10:19:57.000-04:00,29820.00,0.00,[{}]
,147030396674,324680147,bank_transfer,cvu,MLA,SETTLEMENT,100000.00,ARS,2026-02-20T09:25:23.000-04:00,0.00,99400.00,ARS,2026-02-20T09:25:24.000-04:00,99400.00,0.00,[{}]
,146276444505,324680147,bank_transfer,cvu,MLA,SETTLEMENT,50000.00,ARS,2026-02-19T20:37:05.000-04:00,0.00,49700.00,ARS,2026-02-19T20:37:06.000-04:00,49700.00,0.00,[{}]
,146270723873,324680147,available_money,available_money,MLA,SETTLEMENT,30000.00,ARS,2026-02-19T19:51:48.000-04:00,0.00,29820.00,ARS,2026-02-19T19:51:48.000-04:00,29820.00,0.00,[{}]
,146951354700,324680147,available_money,available_money,MLA,SETTLEMENT,-10700.00,ARS,2026-02-19T17:44:31.000-04:00,0.00,-10764.20,ARS,2026-02-19T17:44:31.000-04:00,-10764.20,0.00,[{}]
,146250622099,324680147,available_money,available_money,MLA,SETTLEMENT,15000.00,ARS,2026-02-19T17:29:12.000-04:00,0.00,14910.00,ARS,2026-02-19T17:29:13.000-04:00,14910.00,0.00,[{}]
,146243049235,324680147,available_money,available_money,MLA,SETTLEMENT,140000.00,ARS,2026-02-19T16:34:13.000-04:00,0.00,139160.00,ARS,2026-02-19T16:34:14.000-04:00,139160.00,0.00,[{}]
,146933272228,324680147,available_money,available_money,MLA,SETTLEMENT,-30000.00,ARS,2026-02-19T15:30:49.000-04:00,0.00,-30180.00,ARS,2026-02-19T15:30:50.000-04:00,-30180.00,0.00,[{}]
,146917122584,324680147,bank_transfer,cvu,MLA,SETTLEMENT,200000.00,ARS,2026-02-19T13:02:56.000-04:00,0.00,198800.00,ARS,2026-02-19T13:02:56.000-04:00,198800.00,0.00,[{}]
,146216322273,324680147,available_money,available_money,MLA,SETTLEMENT,100000.00,ARS,2026-02-19T12:39:28.000-04:00,0.00,99400.00,ARS,2026-02-19T12:39:28.000-04:00,99400.00,0.00,[{}]
,146214618647,324680147,available_money,available_money,MLA,SETTLEMENT,-150000.00,ARS,2026-02-19T12:27:06.000-04:00,0.00,-150900.00,ARS,2026-02-19T12:27:06.000-04:00,-150900.00,0.00,[{}]
,146211925055,324680147,available_money,available_money,MLA,SETTLEMENT,50000.00,ARS,2026-02-19T12:07:03.000-04:00,0.00,49700.00,ARS,2026-02-19T12:07:04.000-04:00,49700.00,0.00,[{}]
,146204548019,324680147,bank_transfer,cvu,MLA,SETTLEMENT,65000.00,ARS,2026-02-19T11:14:02.000-04:00,0.00,64610.00,ARS,2026-02-19T11:14:03.000-04:00,64610.00,0.00,[{}]
,146204184565,324680147,available_money,available_money,MLA,SETTLEMENT,100000.00,ARS,2026-02-19T11:10:44.000-04:00,0.00,99400.00,ARS,2026-02-19T11:10:44.000-04:00,99400.00,0.00,[{}]
,146898468858,324680147,available_money,available_money,MLA,SETTLEMENT,30000.00,ARS,2026-02-19T10:45:41.000-04:00,0.00,29820.00,ARS,2026-02-19T10:45:42.000-04:00,29820.00,0.00,[{}]
,146892422038,324680147,bank_transfer,cvu,MLA,SETTLEMENT,55000.00,ARS,2026-02-19T10:03:42.000-04:00,0.00,54670.00,ARS,2026-02-19T10:03:42.000-04:00,54670.00,0.00,[{}]
INSTORE-b10087aa-b3ec-4c6c-b15a-064d7bb043d6,146834973666,324680147,available_money,available_money,MLA,SETTLEMENT,-14000.00,ARS,2026-02-18T20:32:36.000-04:00,0.00,-14084.00,ARS,2026-02-18T20:32:37.000-04:00,-14084.00,0.00,[{}]
,146135278467,324680147,bank_transfer,debin_transfer,MLA,SETTLEMENT,80000.00,ARS,2026-02-18T20:13:23.000-04:00,0.00,79520.00,ARS,2026-02-18T20:13:25.000-04:00,79520.00,0.00,[{}]
,146116139945,324680147,available_money,available_money,MLA,SETTLEMENT,80000.00,ARS,2026-02-18T17:56:37.000-04:00,0.00,79520.00,ARS,2026-02-18T17:56:37.000-04:00,79520.00,0.00,[{}]
,146109594909,324680147,ticket,pagofacil,MLA,SETTLEMENT,80000.00,ARS,2026-02-18T17:11:16.000-04:00,-6088.00,71432.00,ARS,2026-02-18T17:41:22.000-04:00,71432.00,0.00,[{}]
,146095741157,324680147,available_money,available_money,MLA,SETTLEMENT,-250000.00,ARS,2026-02-18T15:26:20.000-04:00,0.00,-251500.00,ARS,2026-02-18T15:26:20.000-04:00,-251500.00,0.00,[{}]
,146781412758,324680147,bank_transfer,cvu,MLA,SETTLEMENT,60000.00,ARS,2026-02-18T13:45:26.000-04:00,0.00,59640.00,ARS,2026-02-18T13:45:27.000-04:00,59640.00,0.00,[{}]
,146070198301,324680147,credit_card,naranja,MLA,SETTLEMENT,100000.00,ARS,2026-02-18T11:48:16.000-04:00,0.00,99400.00,ARS,2026-02-18T11:48:18.000-04:00,99400.00,0.00,[{}]
,146055949505,324680147,available_money,available_money,MLA,SETTLEMENT,140000.00,ARS,2026-02-18T10:08:52.000-04:00,0.00,139160.00,ARS,2026-02-18T10:08:53.000-04:00,139160.00,0.00,[{}]
02027009600_00000003030636,146746214504,324680147,available_money,available_money,MLA,SETTLEMENT,-152567.81,ARS,2026-02-18T09:17:14.000-04:00,0.00,-153483.22,ARS,2026-02-18T09:17:15.000-04:00,-153483.22,0.00,[{}]
,146049337645,324680147,available_money,available_money,MLA,SETTLEMENT,-200000.00,ARS,2026-02-18T09:17:12.000-04:00,0.00,-201200.00,ARS,2026-02-18T09:17:13.000-04:00,-201200.00,0.00,[{}]
,146047562625,324680147,available_money,available_money,MLA,SETTLEMENT,-57604.20,ARS,2026-02-18T09:01:59.000-04:00,0.00,-57949.83,ARS,2026-02-18T09:02:02.000-04:00,-57949.83,0.00,[{}]
,146742672732,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-02-18T08:48:42.000-04:00,0.00,59640.00,ARS,2026-02-18T08:48:42.000-04:00,59640.00,0.00,[{}]
,145258161005,324680147,ticket,pagofacil,MLA,SETTLEMENT,100000.00,ARS,2026-02-12T09:34:50.000-04:00,-7610.00,89290.00,ARS,2026-02-18T08:32:30.000-04:00,89290.00,0.00,[{}]
PETRO-118194634,146737668230,324680147,available_money,available_money,MLA,SETTLEMENT,-45490.00,ARS,2026-02-18T07:58:54.000-04:00,0.00,-45762.94,ARS,2026-02-18T07:58:55.000-04:00,-45762.94,0.00,[{}]
,146040585241,324680147,bank_transfer,cvu,MLA,SETTLEMENT,100000.00,ARS,2026-02-18T07:54:07.000-04:00,0.00,99400.00,ARS,2026-02-18T07:54:08.000-04:00,99400.00,0.00,[{}]
,146038248863,324680147,available_money,available_money,MLA,SETTLEMENT,40000.00,ARS,2026-02-18T07:24:01.000-04:00,0.00,39760.00,ARS,2026-02-18T07:24:02.000-04:00,39760.00,0.00,[{}]
,145930949381,324680147,available_money,available_money,MLA,SETTLEMENT,-50000.00,ARS,2026-02-17T10:39:50.000-04:00,0.00,-50300.00,ARS,2026-02-17T10:39:51.000-04:00,-50300.00,0.00,[{}]
,146621330606,324680147,available_money,available_money,MLA,SETTLEMENT,-50000.00,ARS,2026-02-17T09:52:15.000-04:00,0.00,-50300.00,ARS,2026-02-17T09:52:15.000-04:00,-50300.00,0.00,[{}]
,146511932794,324680147,available_money,available_money,MLA,SETTLEMENT,30000.00,ARS,2026-02-16T11:41:06.000-04:00,0.00,29820.00,ARS,2026-02-16T11:41:07.000-04:00,29820.00,0.00,[{}]
,145812402631,324680147,available_money,available_money,MLA,SETTLEMENT,40000.00,ARS,2026-02-16T11:12:10.000-04:00,0.00,39760.00,ARS,2026-02-16T11:12:11.000-04:00,39760.00,0.00,[{}]
,146400255790,324680147,available_money,available_money,MLA,SETTLEMENT,-100000.00,ARS,2026-02-15T12:34:41.000-04:00,0.00,-100600.00,ARS,2026-02-15T12:34:42.000-04:00,-100600.00,0.00,[{}]
,146324692328,324680147,available_money,available_money,MLA,SETTLEMENT,-50000.00,ARS,2026-02-14T18:58:01.000-04:00,0.00,-50300.00,ARS,2026-02-14T18:58:02.000-04:00,-50300.00,0.00,[{}]
,146315831116,324680147,bank_transfer,cvu,MLA,SETTLEMENT,30000.00,ARS,2026-02-14T17:57:35.000-04:00,0.00,29820.00,ARS,2026-02-14T17:57:35.000-04:00,29820.00,0.00,[{}]
,146298496252,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-02-14T15:50:51.000-04:00,0.00,59640.00,ARS,2026-02-14T15:50:51.000-04:00,59640.00,0.00,[{}]
,145599809009,324680147,available_money,available_money,MLA,SETTLEMENT,80000.00,ARS,2026-02-14T15:06:06.000-04:00,0.00,79520.00,ARS,2026-02-14T15:06:06.000-04:00,79520.00,0.00,[{}]
,146276694692,324680147,available_money,available_money,MLA,SETTLEMENT,-340000.00,ARS,2026-02-14T12:56:51.000-04:00,0.00,-342040.00,ARS,2026-02-14T12:56:52.000-04:00,-342040.00,0.00,[{}]
,146244063280,324680147,available_money,available_money,MLA,SETTLEMENT,30000.00,ARS,2026-02-14T09:15:27.000-04:00,0.00,29820.00,ARS,2026-02-14T09:15:27.000-04:00,29820.00,0.00,[{}]
,146237032348,324680147,available_money,available_money,MLA,SETTLEMENT,150000.00,ARS,2026-02-14T08:02:23.000-04:00,0.00,149100.00,ARS,2026-02-14T08:02:23.000-04:00,149100.00,0.00,[{}]
,146215982852,324680147,bank_transfer,cvu,MLA,SETTLEMENT,250000.00,ARS,2026-02-13T22:51:42.000-04:00,0.00,248500.00,ARS,2026-02-13T22:51:42.000-04:00,248500.00,0.00,[{}]
,145495528285,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-02-13T19:18:10.000-04:00,0.00,59640.00,ARS,2026-02-13T19:18:10.000-04:00,59640.00,0.00,[{}]
,146178954130,324680147,bank_transfer,cvu,MLA,SETTLEMENT,120000.00,ARS,2026-02-13T18:22:21.000-04:00,0.00,119280.00,ARS,2026-02-13T18:22:21.000-04:00,119280.00,0.00,[{}]
,146164436310,324680147,bank_transfer,cvu,MLA,SETTLEMENT,60000.00,ARS,2026-02-13T16:56:12.000-04:00,0.00,59640.00,ARS,2026-02-13T16:56:12.000-04:00,59640.00,0.00,[{}]
,146162078276,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-02-13T16:41:23.000-04:00,0.00,59640.00,ARS,2026-02-13T16:41:24.000-04:00,59640.00,0.00,[{}]
2000015139384902,146152577966,324680147,available_money,available_money,MLA,SETTLEMENT,-24474.79,ARS,2026-02-13T15:41:19.000-04:00,0.00,-24621.64,ARS,2026-02-13T15:41:26.000-04:00,-24621.64,0.00,"[{""device_id"":""7cfd555d-0346-4e0d-a895-9834dc211da6"",""payments_group_size"":1,""payments_group_timestamp"":""2026-02-13T15:41:18Z"",""payments_group_uuid"":""93c67868-45aa-4ccb-855f-2580b00a7294""}]"
,145442945205,324680147,available_money,available_money,MLA,SETTLEMENT,-250000.00,ARS,2026-02-13T13:29:01.000-04:00,0.00,-251500.00,ARS,2026-02-13T13:29:01.000-04:00,-251500.00,0.00,[{}]
,146125433280,324680147,available_money,available_money,MLA,SETTLEMENT,-45000.00,ARS,2026-02-13T12:16:06.000-04:00,0.00,-45270.00,ARS,2026-02-13T12:16:06.000-04:00,-45270.00,0.00,[{}]
,145411671729,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-02-13T09:57:59.000-04:00,0.00,59640.00,ARS,2026-02-13T09:58:00.000-04:00,59640.00,0.00,[{}]
,146100391592,324680147,bank_transfer,cvu,MLA,SETTLEMENT,50000.00,ARS,2026-02-13T09:33:34.000-04:00,0.00,49700.00,ARS,2026-02-13T09:33:35.000-04:00,49700.00,0.00,[{}]
,146092710044,324680147,bank_transfer,cvu,MLA,SETTLEMENT,100000.00,ARS,2026-02-13T08:33:28.000-04:00,0.00,99400.00,ARS,2026-02-13T08:33:28.000-04:00,99400.00,0.00,[{}]
,146080981040,324680147,available_money,available_money,MLA,SETTLEMENT,65000.00,ARS,2026-02-13T06:20:45.000-04:00,0.00,64610.00,ARS,2026-02-13T06:20:46.000-04:00,64610.00,0.00,[{}]
,145370488525,324680147,available_money,available_money,MLA,SETTLEMENT,10000.00,ARS,2026-02-13T00:50:56.000-04:00,0.00,9940.00,ARS,2026-02-13T00:50:56.000-04:00,9940.00,0.00,[{}]
,145949433536,324680147,ticket,rapipago,MLA,SETTLEMENT,60000.00,ARS,2026-02-12T09:32:33.000-04:00,-4566.00,53574.00,ARS,2026-02-12T16:54:59.000-04:00,53574.00,0.00,[{}]
,145312144495,324680147,available_money,available_money,MLA,SETTLEMENT,30000.00,ARS,2026-02-12T16:22:55.000-04:00,0.00,29820.00,ARS,2026-02-12T16:22:56.000-04:00,29820.00,0.00,[{}]
,145309195085,324680147,available_money,available_money,MLA,SETTLEMENT,-100000.00,ARS,2026-02-12T16:02:58.000-04:00,0.00,-100600.00,ARS,2026-02-12T16:02:58.000-04:00,-100600.00,0.00,[{}]
,146000141914,324680147,available_money,available_money,MLA,SETTLEMENT,-300000.00,ARS,2026-02-12T15:58:35.000-04:00,0.00,-301800.00,ARS,2026-02-12T15:58:35.000-04:00,-301800.00,0.00,[{}]
,145992189004,324680147,available_money,available_money,MLA,SETTLEMENT,70000.00,ARS,2026-02-12T14:53:42.000-04:00,0.00,69580.00,ARS,2026-02-12T14:53:43.000-04:00,69580.00,0.00,[{}]
,145988305616,324680147,available_money,available_money,MLA,SETTLEMENT,65000.00,ARS,2026-02-12T14:19:14.000-04:00,0.00,64610.00,ARS,2026-02-12T14:19:15.000-04:00,64610.00,0.00,[{}]
,145281686509,324680147,available_money,available_money,MLA,SETTLEMENT,80000.00,ARS,2026-02-12T12:14:29.000-04:00,0.00,79520.00,ARS,2026-02-12T12:14:30.000-04:00,79520.00,0.00,[{}]
,145964379096,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-02-12T11:15:44.000-04:00,0.00,59640.00,ARS,2026-02-12T11:15:44.000-04:00,59640.00,0.00,[{}]
,145270803151,324680147,available_money,available_money,MLA,SETTLEMENT,100000.00,ARS,2026-02-12T11:01:21.000-04:00,0.00,99400.00,ARS,2026-02-12T11:01:21.000-04:00,99400.00,0.00,[{}]
,145949588376,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-02-12T09:32:13.000-04:00,0.00,59640.00,ARS,2026-02-12T09:32:14.000-04:00,59640.00,0.00,[{}]
,145933256824,324680147,available_money,available_money,MLA,SETTLEMENT,30000.00,ARS,2026-02-12T06:58:39.000-04:00,0.00,29820.00,ARS,2026-02-12T06:58:40.000-04:00,29820.00,0.00,[{}]
,145865941678,324680147,available_money,available_money,MLA,SETTLEMENT,100000.00,ARS,2026-02-11T17:38:00.000-04:00,0.00,99400.00,ARS,2026-02-11T17:38:01.000-04:00,99400.00,0.00,[{}]
,145169394549,324680147,available_money,available_money,MLA,SETTLEMENT,70000.00,ARS,2026-02-11T16:58:40.000-04:00,0.00,69580.00,ARS,2026-02-11T16:58:41.000-04:00,69580.00,0.00,[{}]
,145159584765,324680147,available_money,available_money,MLA,SETTLEMENT,-580000.00,ARS,2026-02-11T15:50:43.000-04:00,0.00,-583480.00,ARS,2026-02-11T15:50:43.000-04:00,-583480.00,0.00,[{}]
,145155184083,324680147,available_money,available_money,MLA,SETTLEMENT,150000.00,ARS,2026-02-11T15:17:33.000-04:00,0.00,149100.00,ARS,2026-02-11T15:17:34.000-04:00,149100.00,0.00,[{}]
,145829197678,324680147,bank_transfer,debin_transfer,MLA,SETTLEMENT,55000.00,ARS,2026-02-11T13:01:26.000-04:00,0.00,54670.00,ARS,2026-02-11T13:01:28.000-04:00,54670.00,0.00,[{}]
,145813168580,324680147,available_money,available_money,MLA,SETTLEMENT,-22130.00,ARS,2026-02-11T11:10:07.000-04:00,0.00,-22262.78,ARS,2026-02-11T11:10:08.000-04:00,-22262.78,0.00,[{}]
,145794986738,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-02-11T09:03:43.000-04:00,0.00,59640.00,ARS,2026-02-11T09:03:44.000-04:00,59640.00,0.00,[{}]
,145103427107,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-02-11T08:50:07.000-04:00,0.00,59640.00,ARS,2026-02-11T08:50:07.000-04:00,59640.00,0.00,[{}]
,145789004090,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-02-11T08:12:39.000-04:00,0.00,59640.00,ARS,2026-02-11T08:12:40.000-04:00,59640.00,0.00,[{}]
,145779860588,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-02-11T06:22:42.000-04:00,0.00,59640.00,ARS,2026-02-11T06:22:43.000-04:00,59640.00,0.00,[{}]
,145053385613,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-02-10T20:55:36.000-04:00,0.00,59640.00,ARS,2026-02-10T20:55:37.000-04:00,59640.00,0.00,[{}]
,145024996945,324680147,available_money,available_money,MLA,SETTLEMENT,320000.00,ARS,2026-02-10T17:44:52.000-04:00,0.00,318080.00,ARS,2026-02-10T17:44:53.000-04:00,318080.00,0.00,[{}]
,144998399509,324680147,bank_transfer,cvu,MLA,SETTLEMENT,200000.00,ARS,2026-02-10T14:36:00.000-04:00,0.00,198800.00,ARS,2026-02-10T14:36:01.000-04:00,198800.00,0.00,[{}]
,144998080705,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-02-10T14:33:18.000-04:00,0.00,59640.00,ARS,2026-02-10T14:33:18.000-04:00,59640.00,0.00,[{}]
,144993705861,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-02-10T13:58:02.000-04:00,0.00,59640.00,ARS,2026-02-10T13:58:02.000-04:00,59640.00,0.00,[{}]
,144986230159,324680147,available_money,available_money,MLA,SETTLEMENT,300000.00,ARS,2026-02-10T12:56:52.000-04:00,0.00,298200.00,ARS,2026-02-10T12:56:53.000-04:00,298200.00,0.00,[{}]
,144985703569,324680147,available_money,available_money,MLA,SETTLEMENT,-2000000.00,ARS,2026-02-10T12:53:35.000-04:00,0.00,-2012000.00,ARS,2026-02-10T12:53:36.000-04:00,-2012000.00,0.00,[{}]
,145672977984,324680147,available_money,available_money,MLA,SETTLEMENT,-2500000.00,ARS,2026-02-10T12:41:33.000-04:00,0.00,-2515000.00,ARS,2026-02-10T12:41:34.000-04:00,-2515000.00,0.00,[{}]
,145660734882,324680147,available_money,available_money,MLA,SETTLEMENT,50000.00,ARS,2026-02-10T11:19:22.000-04:00,0.00,49700.00,ARS,2026-02-10T11:19:22.000-04:00,49700.00,0.00,[{}]
,144957783879,324680147,bank_transfer,cvu,MLA,SETTLEMENT,60000.00,ARS,2026-02-10T09:47:07.000-04:00,0.00,59640.00,ARS,2026-02-10T09:47:07.000-04:00,59640.00,0.00,[{}]
,145646172470,324680147,available_money,available_money,MLA,SETTLEMENT,75000.00,ARS,2026-02-10T09:44:45.000-04:00,0.00,74550.00,ARS,2026-02-10T09:44:45.000-04:00,74550.00,0.00,[{}]
,144954515269,324680147,available_money,available_money,MLA,SETTLEMENT,-850000.00,ARS,2026-02-10T09:21:45.000-04:00,0.00,-855100.00,ARS,2026-02-10T09:21:46.000-04:00,-855100.00,0.00,[{}]
,144953879263,324680147,bank_transfer,cvu,MLA,SETTLEMENT,60000.00,ARS,2026-02-10T09:18:26.000-04:00,0.00,59640.00,ARS,2026-02-10T09:18:26.000-04:00,59640.00,0.00,[{}]
,144952425515,324680147,bank_transfer,debin_transfer,MLA,SETTLEMENT,60000.00,ARS,2026-02-10T09:06:50.000-04:00,0.00,59640.00,ARS,2026-02-10T09:06:53.000-04:00,59640.00,0.00,[{}]
,145637644982,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-02-10T08:39:34.000-04:00,0.00,59640.00,ARS,2026-02-10T08:39:34.000-04:00,59640.00,0.00,[{}]
,144944259973,324680147,available_money,available_money,MLA,SETTLEMENT,30000.00,ARS,2026-02-10T07:58:39.000-04:00,0.00,29820.00,ARS,2026-02-10T07:58:40.000-04:00,29820.00,0.00,[{}]
,144927577905,324680147,bank_transfer,cvu,MLA,SETTLEMENT,40000.00,ARS,2026-02-10T04:08:04.000-04:00,0.00,39760.00,ARS,2026-02-10T04:08:04.000-04:00,39760.00,0.00,[{}]
,145598321118,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-02-09T22:39:18.000-04:00,0.00,59640.00,ARS,2026-02-09T22:39:19.000-04:00,59640.00,0.00,[{}]
,145588511036,324680147,bank_transfer,cvu,MLA,SETTLEMENT,120000.00,ARS,2026-02-09T20:54:55.000-04:00,0.00,119280.00,ARS,2026-02-09T20:54:56.000-04:00,119280.00,0.00,[{}]
,145580471858,324680147,bank_transfer,cvu,MLA,SETTLEMENT,200000.00,ARS,2026-02-09T19:53:36.000-04:00,0.00,198800.00,ARS,2026-02-09T19:53:36.000-04:00,198800.00,0.00,[{}]
,144882662997,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-02-09T18:44:36.000-04:00,0.00,59640.00,ARS,2026-02-09T18:44:36.000-04:00,59640.00,0.00,[{}]
,145568571934,324680147,bank_transfer,cvu,MLA,SETTLEMENT,200000.00,ARS,2026-02-09T18:31:57.000-04:00,0.00,198800.00,ARS,2026-02-09T18:31:58.000-04:00,198800.00,0.00,[{}]
,144868366781,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-02-09T17:10:32.000-04:00,0.00,59640.00,ARS,2026-02-09T17:10:32.000-04:00,59640.00,0.00,[{}]
,145547548896,324680147,available_money,available_money,MLA,SETTLEMENT,200000.00,ARS,2026-02-09T16:12:56.000-04:00,0.00,198800.00,ARS,2026-02-09T16:12:57.000-04:00,198800.00,0.00,[{}]
,145547346074,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-02-09T16:12:10.000-04:00,0.00,59640.00,ARS,2026-02-09T16:12:11.000-04:00,59640.00,0.00,[{}]
,145543618220,324680147,available_money,available_money,MLA,SETTLEMENT,65000.00,ARS,2026-02-09T15:42:16.000-04:00,0.00,64610.00,ARS,2026-02-09T15:42:16.000-04:00,64610.00,0.00,[{}]
,144843723435,324680147,bank_transfer,cvu,MLA,SETTLEMENT,60000.00,ARS,2026-02-09T14:04:39.000-04:00,0.00,59640.00,ARS,2026-02-09T14:04:40.000-04:00,59640.00,0.00,[{}]
,144839577775,324680147,bank_transfer,cvu,MLA,SETTLEMENT,100000.00,ARS,2026-02-09T13:28:26.000-04:00,0.00,99400.00,ARS,2026-02-09T13:28:26.000-04:00,99400.00,0.00,[{}]
,144823074365,324680147,bank_transfer,debin_transfer,MLA,SETTLEMENT,80000.00,ARS,2026-02-09T11:29:36.000-04:00,0.00,79520.00,ARS,2026-02-09T11:29:38.000-04:00,79520.00,0.00,[{}]
,145508200880,324680147,available_money,available_money,MLA,SETTLEMENT,55000.00,ARS,2026-02-09T11:14:40.000-04:00,0.00,54670.00,ARS,2026-02-09T11:14:40.000-04:00,54670.00,0.00,[{}]
,144819249079,324680147,available_money,available_money,MLA,SETTLEMENT,200000.00,ARS,2026-02-09T11:05:56.000-04:00,0.00,198800.00,ARS,2026-02-09T11:05:56.000-04:00,198800.00,0.00,[{}]
,145505729804,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-02-09T11:01:21.000-04:00,0.00,59640.00,ARS,2026-02-09T11:01:22.000-04:00,59640.00,0.00,[{}]
,145501203700,324680147,available_money,available_money,MLA,SETTLEMENT,150000.00,ARS,2026-02-09T10:34:20.000-04:00,0.00,149100.00,ARS,2026-02-09T10:34:21.000-04:00,149100.00,0.00,[{}]
,144803517285,324680147,bank_transfer,debin_transfer,MLA,SETTLEMENT,220000.00,ARS,2026-02-09T09:19:24.000-04:00,0.00,218680.00,ARS,2026-02-09T09:19:27.000-04:00,218680.00,0.00,[{}]
,144803437013,324680147,bank_transfer,cvu,MLA,SETTLEMENT,120000.00,ARS,2026-02-09T09:18:44.000-04:00,0.00,119280.00,ARS,2026-02-09T09:18:45.000-04:00,119280.00,0.00,[{}]
,144795231593,324680147,available_money,available_money,MLA,SETTLEMENT,90000.00,ARS,2026-02-09T08:12:12.000-04:00,0.00,89460.00,ARS,2026-02-09T08:12:12.000-04:00,89460.00,0.00,[{}]
,144793649003,324680147,bank_transfer,cvu,MLA,SETTLEMENT,100000.00,ARS,2026-02-09T07:56:03.000-04:00,0.00,99400.00,ARS,2026-02-09T07:56:04.000-04:00,99400.00,0.00,[{}]
,144789464139,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-02-09T07:06:33.000-04:00,0.00,59640.00,ARS,2026-02-09T07:06:33.000-04:00,59640.00,0.00,[{}]
,144734087181,324680147,bank_transfer,cvu,MLA,SETTLEMENT,200000.00,ARS,2026-02-08T18:32:14.000-04:00,0.00,198800.00,ARS,2026-02-08T18:32:14.000-04:00,198800.00,0.00,[{}]
INSTORE-792faf6c-c7e4-493f-a094-494f32bf61d8,144696920959,324680147,available_money,available_money,MLA,SETTLEMENT,-24000.00,ARS,2026-02-08T12:19:18.000-04:00,0.00,-24144.00,ARS,2026-02-08T12:19:18.000-04:00,-24144.00,0.00,[{}]
,145382530262,324680147,available_money,available_money,MLA,SETTLEMENT,-20000.00,ARS,2026-02-08T12:12:54.000-04:00,0.00,-20120.00,ARS,2026-02-08T12:12:55.000-04:00,-20120.00,0.00,[{}]
,144565586973,324680147,bank_transfer,debin_transfer,MLA,SETTLEMENT,15000.00,ARS,2026-02-07T12:06:08.000-04:00,0.00,14910.00,ARS,2026-02-07T12:06:11.000-04:00,14910.00,0.00,[{}]
,144543127253,324680147,available_money,available_money,MLA,SETTLEMENT,-200000.00,ARS,2026-02-07T09:45:53.000-04:00,0.00,-201200.00,ARS,2026-02-07T09:45:54.000-04:00,-201200.00,0.00,[{}]
,144540104263,324680147,available_money,available_money,MLA,SETTLEMENT,-35100.00,ARS,2026-02-07T09:20:52.000-04:00,0.00,-35310.60,ARS,2026-02-07T09:20:52.000-04:00,-35310.60,0.00,"[{""integration"":"""",""payment_intent_id"":""""}]"
,144538502153,324680147,available_money,available_money,MLA,SETTLEMENT,-200000.00,ARS,2026-02-07T09:07:26.000-04:00,0.00,-201200.00,ARS,2026-02-07T09:07:26.000-04:00,-201200.00,0.00,[{}]
,144531484729,324680147,available_money,available_money,MLA,SETTLEMENT,60000.00,ARS,2026-02-07T07:56:02.000-04:00,0.00,59640.00,ARS,2026-02-07T07:56:02.000-04:00,59640.00,0.00,[{}]
,145181647946,324680147,bank_transfer,cvu,MLA,SETTLEMENT,100000.00,ARS,2026-02-06T20:55:27.000-04:00,0.00,99400.00,ARS,2026-02-06T20:55:27.000-04:00,99400.00,0.00,[{}]
